startest,,诱饵,手动触发,,2015-06-10,--&--&--&--&--&--,--&--&--&--,0.0,0.0,8.9,0.0,--&--,--
0,1,1,1,1,1,1,0,0,0,0,0,0,4
True,False,False,False,False,False,False,False,False,False,False,True,True,True
-8.8635,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.53979492188,4.56298828125,4.53910827637,4.55207824707,0.0,0.0,0
-8.863,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.5272064209,4.55078125,4.52613830566,4.5401763916,0.0,0.0,0.0
-8.8625,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.51362609863,4.53895568848,4.51286315918,4.5280456543,0.0,0.0,0.0
-8.862,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.50080871582,4.5263671875,4.50096130371,4.51499938965,0.0,0.0,0.0
-8.8615,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.48928833008,4.51316833496,4.48959350586,4.50210571289,0.0,0.0,0.0
-8.861,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.47814941406,4.50088500977,4.47700500488,4.49028015137,0.0,0.0,0.0
-8.8605,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.46517944336,4.48974609375,4.46411132812,4.47875976562,0.0,0.0,0.0
-8.86,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.45220947266,4.4775390625,4.45213317871,4.46624755859,0.0,0.0,0.0
-8.8595,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.44061279297,4.46472167969,4.44091796875,4.45327758789,0.0,0.0,0.0
-8.859,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.4393157959,4.46319580078,4.44129943848,4.45610046387,0.0,0.0,0.0
-8.8585,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.51881408691,4.55284118652,4.53552246094,4.560546875,0.0,0.0,0.0
-8.858,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.63829040527,4.66911315918,4.64683532715,4.66453552246,0.0,0.0,0.0
-8.8575,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.64500427246,4.66896057129,4.64378356934,4.65713500977,0.0,0.0,0.0
-8.857,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.63088989258,4.6541595459,4.62944030762,4.64294433594,0.0,0.0,0.0
-8.8565,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.61616516113,4.64057922363,4.61456298828,4.62966918945,0.0,0.0,0.0
-8.856,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.60151672363,4.62753295898,4.60083007812,4.61570739746,0.0,0.0,0.0
-8.8555,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.58847045898,4.61364746094,4.58862304688,4.60166931152,0.0,0.0,0.0
-8.855,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.57672119141,4.59976196289,4.57542419434,4.5890045166,0.0,0.0,0.0
-8.8545,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.56321716309,4.58694458008,4.56176757812,4.57679748535,0.0,0.0,0.0
-8.854,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.54940795898,4.57504272461,4.54872131348,4.56367492676,0.0,0.0,0.0
-8.8535,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.53712463379,4.5622253418,4.53674316406,4.55024719238,0.0,0.0,0.0
-8.853,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.5255279541,4.54887390137,4.52484130859,4.53758239746,0.0,0.0,0.0
-8.8525,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.51301574707,4.53636169434,4.51187133789,4.5263671875,0.0,0.0,0.0
-8.852,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.4994354248,4.52499389648,4.49882507324,4.51385498047,0.0,0.0,0.0
-8.8515,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.48692321777,4.51232910156,4.48692321777,4.50080871582,0.0,0.0,0.0
-8.851,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.47563171387,4.49920654297,4.47555541992,4.48837280273,0.0,0.0,0.0
-8.8505,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.46418762207,4.48692321777,4.46311950684,4.47631835938,0.0,0.0,0.0
-8.85,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.45152282715,4.47570800781,4.45007324219,4.46510314941,0.0,0.0,0.0
-8.8495,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.43862915039,4.46365356445,4.43862915039,4.45274353027,0.0,0.0,0.0
-8.849,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.43969726562,4.4660949707,4.4458770752,4.46311950684,0.0,0.0,0.0
-8.8485,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.53941345215,4.57206726074,4.55688476562,4.57992553711,0.0,0.0,0.0
-8.848,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.64714050293,4.6753692627,4.6508026123,4.66735839844,0.0,0.0,0.0
-8.8475,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.6410369873,4.66758728027,4.64141845703,4.65614318848,0.0,0.0,0.0
-8.847,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.62753295898,4.65225219727,4.62730407715,4.64042663574,0.0,0.0,0.0
-8.8465,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.61456298828,4.63760375977,4.61326599121,4.62677001953,0.0,0.0,0.0
-8.846,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.60052490234,4.62432861328,4.59869384766,4.61410522461,0.0,0.0,0.0
-8.8455,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.58618164062,4.61204528809,4.58549499512,4.6004486084,0.0,0.0,0.0
