startest,,诱饵,手动触发,,2015-06-10,--&--&--&--&--&--,--&--&--&--,0.0,0.0,10.9,0.0,--&--,--
0,1,1,1,1,1,1,0,0,0,0,0,0,4
True,False,False,False,False,False,False,False,False,False,False,True,True,True
-10.9115,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.59449768066,4.61784362793,4.59350585938,4.60678100586,0.0,0.0,0
-10.911,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.58145141602,4.60479736328,4.57992553711,4.59419250488,0.0,0.0,0.0
-10.9105,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.56733703613,4.59274291992,4.56611633301,4.58129882812,0.0,0.0,0.0
-10.91,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.55383300781,4.57969665527,4.55368041992,4.56809997559,0.0,0.0,0.0
-10.9095,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.54177856445,4.56604003906,4.54208374023,4.55474853516,0.0,0.0,0.0
-10.909,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.53063964844,4.55322265625,4.52926635742,4.54246520996,0.0,0.0,0.0
-10.9085,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.51736450195,4.54116821289,4.51599121094,4.53071594238,0.0,0.0,0.0
-10.908,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.50401306152,4.5295715332,4.50347900391,4.51812744141,0.0,0.0,0.0
-10.9075,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.49180603027,4.51683044434,4.49172973633,4.50500488281,0.0,0.0,0.0
-10.907,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.48089599609,4.5036315918,4.48020935059,4.49264526367,0.0,0.0,0.0
-10.9065,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.46876525879,4.49180603027,4.46739196777,4.48120117188,0.0,0.0,0.0
-10.906,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.45571899414,4.48043823242,4.45465087891,4.46960449219,0.0,0.0,0.0
-10.9055,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.44290161133,4.46830749512,4.44290161133,4.45701599121,0.0,0.0,0.0
-10.905,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.43603515625,4.46105957031,4.43901062012,4.45304870605,0.0,0.0,0.0
-10.9045,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.49264526367,4.52377319336,4.50813293457,4.53094482422,0.0,0.0,0.0
-10.904,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.62020874023,4.65263366699,4.63226318359,4.65370178223,0.0,0.0,0.0
-10.9035,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.64866638184,4.67514038086,4.64813232422,4.66163635254,0.0,0.0,0.0
-10.903,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.63264465332,4.65721130371,4.63272094727,4.64576721191,0.0,0.0,0.0
-10.9025,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.61944580078,4.64294433594,4.61807250977,4.63165283203,0.0,0.0,0.0
-10.902,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.6053314209,4.62936401367,4.60350036621,4.61875915527,0.0,0.0,0.0
-10.9015,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.5906829834,4.6166229248,4.58999633789,4.60510253906,0.0,0.0,0.0
-10.901,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.57786560059,4.60296630859,4.57733154297,4.59114074707,0.0,0.0,0.0
-10.9005,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.56619262695,4.58938598633,4.56512451172,4.57809448242,0.0,0.0,0.0
-10.9,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.55337524414,4.57664489746,4.55192565918,4.56581115723,0.0,0.0,0.0
-10.8995,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.53994750977,4.56481933594,4.53872680664,4.55368041992,0.0,0.0,0.0
-10.899,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.52651977539,4.55215454102,4.52598571777,4.54086303711,0.0,0.0,0.0
-10.8985,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.51438903809,4.53926086426,4.51484680176,4.52766418457,0.0,0.0,0.0
-10.898,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.50340270996,4.52598571777,4.50233459473,4.51545715332,0.0,0.0,0.0
-10.8975,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.49081420898,4.51416015625,4.48936462402,4.50401306152,0.0,0.0,0.0
-10.897,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.47784423828,4.50294494629,4.47677612305,4.49157714844,0.0,0.0,0.0
-10.8965,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.46533203125,4.49028015137,4.46487426758,4.47875976562,0.0,0.0,0.0
-10.896,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.45426940918,4.47723388672,4.4539642334,4.46624755859,0.0,0.0,0.0
-10.8955,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.44236755371,4.46517944336,4.44114685059,4.45457458496,0.0,0.0,0.0
-10.895,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.43817138672,4.46411132812,4.4401550293,4.45663452148,0.0,0.0,0.0
-10.8945,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.51522827148,4.5499420166,4.53346252441,4.55711364746,0.0,0.0,0.0
-10.894,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.63775634766,4.66705322266,4.64691162109,4.66369628906,0.0,0.0,0.0
-10.8935,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.64698791504,4.66941833496,4.64401245117,4.65782165527,0.0,0.0,0.0
