startest,,诱饵,手动触发,,2015-06-10,--&--&--&--&--&--,--&--&--&--,0.0,0.0,3.3,0.0,--&--,--
0,1,1,1,1,1,1,0,0,0,0,0,0,4
True,False,False,False,False,False,False,False,False,False,False,True,True,True
-3.2635,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.44351196289,4.46624755859,4.44229125977,4.4554901123,0.0,0.0,0
-3.263,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.43649291992,4.462890625,4.43832397461,4.45442199707,0.0,0.0,0.0
-3.2625,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.49821472168,4.53125,4.51583862305,4.53788757324,0.0,0.0,0.0
-3.262,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.62677001953,4.65690612793,4.63775634766,4.65766906738,0.0,0.0,0.0
-3.2615,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.64935302734,4.67544555664,4.64744567871,4.66178894043,0.0,0.0,0.0
-3.261,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.63272094727,4.65766906738,4.63287353516,4.64584350586,0.0,0.0,0.0
-3.2605,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.61952209473,4.64309692383,4.61807250977,4.63218688965,0.0,0.0,0.0
-3.26,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.60441589355,4.63043212891,4.60357666016,4.61875915527,0.0,0.0,0.0
-3.2595,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.59129333496,4.61624145508,4.59121704102,4.6044921875,0.0,0.0,0.0
-3.259,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.57916259766,4.60258483887,4.57794189453,4.59167480469,0.0,0.0,0.0
-3.2585,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.56474304199,4.59083557129,4.56420898438,4.57916259766,0.0,0.0,0.0
-3.258,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.55230712891,4.57733154297,4.5524597168,4.56558227539,0.0,0.0,0.0
-3.2575,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.54093933105,4.56405639648,4.53979492188,4.5532989502,0.0,0.0,0.0
-3.257,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.52697753906,4.55261230469,4.52629089355,4.54124450684,0.0,0.0,0.0
-3.2565,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.5149230957,4.53956604004,4.51499938965,4.52781677246,0.0,0.0,0.0
-3.256,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.50370788574,4.5263671875,4.50241088867,4.51583862305,0.0,0.0,0.0
-3.2555,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.4898223877,4.51522827148,4.48883056641,4.50408935547,0.0,0.0,0.0
-3.255,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.47784423828,4.50241088867,4.47784423828,4.49081420898,0.0,0.0,0.0
-3.2545,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.4669342041,4.4896697998,4.46571350098,4.47898864746,0.0,0.0,0.0
-3.254,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.45335388184,4.47860717773,4.45274353027,4.4677734375,0.0,0.0,0.0
-3.2535,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.44145202637,4.4660949707,4.4416809082,4.45472717285,0.0,0.0,0.0
-3.253,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.43855285645,4.46250915527,4.4401550293,4.4548034668,0.0,0.0,0.0
-3.2525,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.50675964355,4.54116821289,4.5238494873,4.54818725586,0.0,0.0,0.0
-3.252,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.63180541992,4.66300964355,4.64286804199,4.66079711914,0.0,0.0,0.0
-3.2515,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.64973449707,4.67224121094,4.64637756348,4.65950012207,0.0,0.0,0.0
-3.251,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.63150024414,4.65744018555,4.63050842285,4.6459197998,0.0,0.0,0.0
-3.2505,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.61730957031,4.64279174805,4.61730957031,4.63050842285,0.0,0.0,0.0
-3.25,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.60472106934,4.62829589844,4.60342407227,4.61708068848,0.0,0.0,0.0
-3.2495,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.59022521973,4.61601257324,4.58923339844,4.60464477539,0.0,0.0,0.0
-3.249,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.57710266113,4.60250854492,4.57717895508,4.59053039551,0.0,0.0,0.0
-3.2485,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.56550598145,4.58839416504,4.56420898438,4.57763671875,0.0,0.0,0.0
-3.248,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.55146789551,4.57702636719,4.55039978027,4.56581115723,0.0,0.0,0.0
-3.2475,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.53903198242,4.5637512207,4.53895568848,4.55192565918,0.0,0.0,0.0
-3.247,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.52751159668,4.55055236816,4.52621459961,4.53964233398,0.0,0.0,0.0
-3.2465,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.51377868652,4.53918457031,4.51286315918,4.52796936035,0.0,0.0,0.0
-3.246,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.50141906738,4.52644348145,4.50126647949,4.51484680176,0.0,0.0,0.0
-3.2455,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.49043273926,4.51309204102,4.48936462402,4.50256347656,0.0,0.0,0.0
