startest,,鱼雷,手动触发,,2015-06-03,--&-0.10&--&--&--&--,--&--&--&--,--,--,0.5,0.5,--&--,--
0.018,-0.1013,-0.121269940186,-0.1013,-0.1013,-0.1013,-0.1013,4.55749511719,4.58152770996,4.55574035645,4.57054138184,0.0,0.0,0.0
0.0185,-0.1013,-0.116978405762,-0.1013,-0.1013,-0.1013,-0.1013,4.54231262207,4.5677947998,4.54193115234,4.55627441406,0.0,0.0,0.0
0.019,-0.1013,-0.114117382813,-0.1013,-0.1013,-0.1013,-0.1013,4.53002929688,4.55307006836,4.52911376953,4.54193115234,0.0,0.0,0.0
0.0195,-0.1013,-0.119362591553,-0.1013,-0.1013,-0.1013,-0.1013,4.51568603516,4.53918457031,4.5140838623,4.52903747559,0.0,0.0,0.0
0.02,-0.1013,-0.110779522705,-0.1013,-0.1013,-0.1013,-0.1013,4.50088500977,4.52644348145,4.50057983398,4.51477050781,0.0,0.0,0.0
0.0205,-0.1013,-0.116978405762,-0.1013,-0.1013,-0.1013,-0.1013,4.48883056641,4.51164245605,4.48791503906,4.50035095215,0.0,0.0,0.0
0.021,-0.1013,-0.109825848389,-0.1013,-0.1013,-0.1013,-0.1013,4.47509765625,4.49813842773,4.47364807129,4.48783874512,0.0,0.0,0.0
0.0215,-0.1013,-0.11745524292,-0.1013,-0.1013,-0.1013,-0.1013,4.46029663086,4.4856262207,4.45991516113,4.4743347168,0.0,0.0,0.0
0.022,-0.1013,-0.113402127075,-0.1013,-0.1013,-0.1013,-0.1013,4.44732666016,4.47113037109,4.4474029541,4.45999145508,0.0,0.0,0.0
0.0225,-0.1013,-0.116501568604,-0.1013,-0.1013,-0.1013,-0.1013,4.43504333496,4.45762634277,4.43374633789,4.44732666016,0.0,0.0,0.0
0.023,-0.1013,-0.118408917236,-0.1013,-0.1013,-0.1013,-0.1013,4.43504333496,4.46365356445,4.44229125977,4.46281433105,0.0,0.0,0.0
0.0235,-0.1013,-0.115071057129,-0.1013,-0.1013,-0.1013,-0.1013,4.54681396484,4.58221435547,4.56787109375,4.59091186523,0.0,0.0,0.0
0.024,-0.1013,-0.113640545654,-0.1013,-0.1013,-0.1013,-0.1013,4.66323852539,4.6891784668,4.66567993164,4.68017578125,0.0,0.0,0.0
0.0245,-0.1013,-0.118408917236,-0.1013,-0.1013,-0.1013,-0.1013,4.65240478516,4.67864990234,4.65179443359,4.66705322266,0.0,0.0,0.0
0.025,-0.1013,-0.114355801392,-0.1013,-0.1013,-0.1013,-0.1013,4.63645935059,4.66171264648,4.6361541748,4.64935302734,0.0,0.0,0.0
0.0255,-0.1013,-0.11745524292,-0.1013,-0.1013,-0.1013,-0.1013,4.62226867676,4.64546203613,4.62059020996,4.63409423828,0.0,0.0,0.0
0.026,-0.1013,-0.110541104126,-0.1013,-0.1013,-0.1013,-0.1013,4.60586547852,4.63157653809,4.60472106934,4.62005615234,0.0,0.0,0.0
0.0265,-0.1013,-0.114117382813,-0.1013,-0.1013,-0.1013,-0.1013,4.59106445312,4.61654663086,4.59045410156,4.6044921875,0.0,0.0,0.0
0.027,-0.1013,-0.113163708496,-0.1013,-0.1013,-0.1013,-0.1013,4.57801818848,4.60075378418,4.5768737793,4.58992004395,0.0,0.0,0.0
0.0275,-0.1013,-0.111971615601,-0.1013,-0.1013,-0.1013,-0.1013,4.5630645752,4.5874786377,4.5613861084,4.57672119141,0.0,0.0,0.0
0.028,-0.1013,-0.114355801392,-0.1013,-0.1013,-0.1013,-0.1013,4.54788208008,4.57366943359,4.54788208008,4.56199645996,0.0,0.0,0.0
0.0285,-0.1013,-0.113878964233,-0.1013,-0.1013,-0.1013,-0.1013,4.53559875488,4.55871582031,4.53475952148,4.54750061035,0.0,0.0,0.0
0.029,-0.1013,-0.10934901123,-0.1013,-0.1013,-0.1013,-0.1013,4.521484375,4.54483032227,4.5198059082,4.53460693359,0.0,0.0,0.0
0.0295,-0.1013,-0.111256359863,-0.1013,-0.1013,-0.1013,-0.1013,4.50645446777,4.5320892334,4.50622558594,4.52033996582,0.0,0.0,0.0
0.03,-0.1013,-0.116739987183,-0.1013,-0.1013,-0.1013,-0.1013,4.49348449707,4.51751708984,4.49363708496,4.50622558594,0.0,0.0,0.0
0.0305,-0.1013,-0.11745524292,-0.1013,-0.1013,-0.1013,-0.1013,4.4807434082,4.50370788574,4.47937011719,4.49340820312,0.0,0.0,0.0
0.031,-0.1013,-0.113163708496,-0.1013,-0.1013,-0.1013,-0.1013,4.46571350098,4.49119567871,4.46517944336,4.47982788086,0.0,0.0,0.0
0.0315,-0.1013,-0.116024731445,-0.1013,-0.1013,-0.1013,-0.1013,4.45297241211,4.47692871094,4.453125,4.4654083252,0.0,0.0,0.0
0.032,-0.1013,-0.114594219971,-0.1013,-0.1013,-0.1013,-0.1013,4.44061279297,4.46311950684,4.4393157959,4.45251464844,0.0,0.0,0.0
0.0325,-0.1013,-0.113640545654,-0.1013,-0.1013,-0.1013,-0.1013,4.4303894043,4.45648193359,4.4319152832,4.44816589355,0.0,0.0,0.0
0.033,-0.1013,-0.115309475708,-0.1013,-0.1013,-0.1013,-0.1013,4.48760986328,4.52117919922,4.5059967041,4.52857971191,0.0,0.0,0.0
0.0335,-0.1013,-0.116263150024,-0.1013,-0.1013,-0.1013,-0.1013,4.6305847168,4.66201782227,4.64408874512,4.66445922852,0.0,0.0,0.0
0.034,-0.1013,-0.115071057129,-0.1013,-0.1013,-0.1013,-0.1013,4.66163635254,4.68757629395,4.6598815918,4.67422485352,0.0,0.0,0.0
0.0345,-0.1013,-0.108872174072,-0.1013,-0.1013,-0.1013,-0.1013,4.64309692383,4.66873168945,4.64241027832,4.65629577637,0.0,0.0,0.0
0.035,-0.1013,-0.118170498657,-0.1013,-0.1013,-0.1013,-0.1013,4.62867736816,4.6516418457,4.62707519531,4.64019775391,0.0,0.0,0.0
0.0355,-0.1013,-0.111971615601,-0.1013,-0.1013,-0.1013,-0.1013,4.61280822754,4.63745117188,4.6110534668,4.62608337402,0.0,0.0,0.0
0.036,-0.1013,-0.120316265869,-0.1013,-0.1013,-0.1013,-0.1013,4.59678649902,4.62280273438,4.59632873535,4.61067199707,0.0,0.0,0.0
0.0365,-0.1013,-0.113878964233,-0.1013,-0.1013,-0.1013,-0.1013,4.58381652832,4.60693359375,4.58290100098,4.59571838379,0.0,0.0,0.0
0.037,-0.1013,-0.115309475708,-0.1013,-0.1013,-0.1013,-0.1013,4.56916809082,4.59281921387,4.56756591797,4.58251953125,0.0,0.0,0.0
0.0375,-0.1013,-0.108872174072,-0.1013,-0.1013,-0.1013,-0.1013,4.55375671387,4.57977294922,4.55360412598,4.5677947998,0.0,0.0,0.0
0.038,-0.1013,-0.114117382813,-0.1013,-0.1013,-0.1013,-0.1013,4.541015625,4.56466674805,4.54071044922,4.55291748047,0.0,0.0,0.0
0.0385,-0.1013,-0.119601010132,-0.1013,-0.1013,-0.1013,-0.1013,4.52743530273,4.55047607422,4.52583312988,4.54032897949,0.0,0.0,0.0
0.039,-0.1013,-0.115547894287,-0.1013,-0.1013,-0.1013,-0.1013,4.51217651367,4.53788757324,4.51171875,4.52621459961,0.0,0.0,0.0
0.0395,-0.1013,-0.12532305603,-0.1013,-0.1013,-0.1013,-0.1013,4.49897766113,4.5231628418,4.49920654297,4.51156616211,0.0,0.0,0.0
0.04,-0.1013,-0.118408917236,-0.1013,-0.1013,-0.1013,-0.1013,4.4864654541,4.50927734375,4.48516845703,4.4987487793,0.0,0.0,0.0
0.0405,-0.1013,-0.120316265869,-0.1013,-0.1013,-0.1013,-0.1013,4.47143554688,4.49676513672,4.47082519531,4.48547363281,0.0,0.0,0.0
0.041,-0.1013,-0.113640545654,-0.1013,-0.1013,-0.1013,-0.1013,4.45831298828,4.48272705078,4.45823669434,4.47105407715,0.0,0.0,0.0
0.0415,-0.1013,-0.113402127075,-0.1013,-0.1013,-0.1013,-0.1013,4.44625854492,4.46838378906,4.4450378418,4.45785522461,0.0,0.0,0.0
0.042,-0.1013,-0.117932080078,-0.1013,-0.1013,-0.1013,-0.1013,4.43176269531,4.45610046387,4.43069458008,4.44602966309,0.0,0.0,0.0
0.0425,-0.1013,-0.122223614502,-0.1013,-0.1013,-0.1013,-0.1013,4.4450378418,4.47631835938,4.45755004883,4.47784423828,0.0,0.0,0.0
0.043,-0.1013,-0.108156918335,-0.1013,-0.1013,-0.1013,-0.1013,4.57450866699,4.60792541504,4.59342956543,4.61654663086,0.0,0.0,0.0
0.0435,-0.1013,-0.106249569702,-0.1013,-0.1013,-0.1013,-0.1013,4.6647644043,4.6900177002,4.66270446777,4.67803955078,0.0,0.0,0.0
0.044,-0.1013,-0.111017941284,-0.1013,-0.1013,-0.1013,-0.1013,4.65003967285,4.67613220215,4.6492767334,4.66323852539,0.0,0.0,0.0
0.0445,-0.1013,-0.113163708496,-0.1013,-0.1013,-0.1013,-0.1013,4.63516235352,4.65858459473,4.63394165039,4.64691162109,0.0,0.0,0.0
0.045,-0.1013,-0.12007784729,-0.1013,-0.1013,-0.1013,-0.1013,4.61929321289,4.64324951172,4.61761474609,4.63256835938,0.0,0.0,0.0
0.0455,-0.1013,-0.119124172974,-0.1013,-0.1013,-0.1013,-0.1013,4.60327148438,4.62898254395,4.60258483887,4.61723327637,0.0,0.0,0.0
0.046,-0.1013,-0.110064266968,-0.1013,-0.1013,-0.1013,-0.1013,4.58953857422,4.61326599121,4.58908081055,4.60174560547,0.0,0.0,0.0
0.0465,-0.1013,-0.122938870239,-0.1013,-0.1013,-0.1013,-0.1013,4.57550048828,4.59899902344,4.57382202148,4.58839416504,0.0,0.0,0.0
0.047,-0.1013,-0.110779522705,-0.1013,-0.1013,-0.1013,-0.1013,4.55986022949,4.58610534668,4.55940246582,4.57405090332,0.0,0.0,0.0
0.0475,-0.1013,-0.116739987183,-0.1013,-0.1013,-0.1013,-0.1013,4.54627990723,4.57077026367,4.54643249512,4.55894470215,0.0,0.0,0.0
0.048,-0.1013,-0.111733197021,-0.1013,-0.1013,-0.1013,-0.1013,4.53353881836,4.55627441406,4.53216552734,4.54544067383,0.0,0.0,0.0
0.0485,-0.1013,-0.11221003418,-0.1013,-0.1013,-0.1013,-0.1013,4.51835632324,4.54376220703,4.51751708984,4.53216552734,0.0,0.0,0.0
0.049,-0.1013,-0.11483263855,-0.1013,-0.1013,-0.1013,-0.1013,4.50485229492,4.52949523926,4.50485229492,4.51751708984,0.0,0.0,0.0
0.0495,-0.1013,-0.121269940186,-0.1013,-0.1013,-0.1013,-0.1013,4.49249267578,4.5149230957,4.49119567871,4.50416564941,0.0,0.0,0.0
0.05,-0.1013,-0.112448452759,-0.1013,-0.1013,-0.1013,-0.1013,4.47769165039,4.50241088867,4.47647094727,4.49142456055,0.0,0.0,0.0
0.0505,-0.1013,-0.113640545654,-0.1013,-0.1013,-0.1013,-0.1013,4.46388244629,4.48860168457,4.46319580078,4.47677612305,0.0,0.0,0.0
0.051,-0.1013,-0.118408917236,-0.1013,-0.1013,-0.1013,-0.1013,4.45159912109,4.47425842285,4.45098876953,4.46365356445,0.0,0.0,0.0
0.0515,-0.1013,-0.115547894287,-0.1013,-0.1013,-0.1013,-0.1013,4.43801879883,4.46136474609,4.43618774414,4.45114135742,0.0,0.0,0.0
0.052,-0.1013,-0.10934901123,-0.1013,-0.1013,-0.1013,-0.1013,4.43153381348,4.4580078125,4.43389892578,4.44961547852,0.0,0.0,0.0
0.0525,-0.1013,-0.118170498657,-0.1013,-0.1013,-0.1013,-0.1013,4.5108795166,4.54368591309,4.52980041504,4.55291748047,0.0,0.0,0.0
0.053,-0.1013,-0.118647335815,-0.1013,-0.1013,-0.1013,-0.1013,4.6467590332,4.67712402344,4.65644836426,4.6760559082,0.0,0.0,0.0
0.0535,-0.1013,-0.113640545654,-0.1013,-0.1013,-0.1013,-0.1013,4.65797424316,4.68307495117,4.65560913086,4.67010498047,0.0,0.0,0.0
0.054,-0.1013,-0.116024731445,-0.1013,-0.1013,-0.1013,-0.1013,4.64172363281,4.66537475586,4.64065551758,4.6533203125,0.0,0.0,0.0
0.0545,-0.1013,-0.117216824341,-0.1013,-0.1013,-0.1013,-0.1013,4.62600708008,4.64965820312,4.62432861328,4.63897705078,0.0,0.0,0.0
0.055,-0.1013,-0.116024731445,-0.1013,-0.1013,-0.1013,-0.1013,4.609375,4.63562011719,4.60899353027,4.62348937988,0.0,0.0,0.0
0.0555,-0.1013,-0.111017941284,-0.1013,-0.1013,-0.1013,-0.1013,4.59526062012,4.61967468262,4.59533691406,4.60800170898,0.0,0.0,0.0
0.056,-0.1013,-0.11221003418,-0.1013,-0.1013,-0.1013,-0.1013,4.5817565918,4.60502624512,4.580078125,4.59442138672,0.0,0.0,0.0
0.0565,-0.1013,-0.118170498657,-0.1013,-0.1013,-0.1013,-0.1013,4.56619262695,4.59175109863,4.56520080566,4.58000183105,0.0,0.0,0.0
0.057,-0.1013,-0.111494778442,-0.1013,-0.1013,-0.1013,-0.1013,4.55223083496,4.5768737793,4.55230712891,4.56497192383,0.0,0.0,0.0
0.0575,-0.1013,-0.104342221069,-0.1013,-0.1013,-0.1013,-0.1013,4.53948974609,4.5622253418,4.53796386719,4.55154418945,0.0,0.0,0.0
0.058,-0.1013,-0.112686871338,-0.1013,-0.1013,-0.1013,-0.1013,4.52423095703,4.54940795898,4.5231628418,4.53811645508,0.0,0.0,0.0
0.0585,-0.1013,-0.11745524292,-0.1013,-0.1013,-0.1013,-0.1013,4.51057434082,4.53544616699,4.51034545898,4.52346801758,0.0,0.0,0.0
0.059,-0.1013,-0.116739987183,-0.1013,-0.1013,-0.1013,-0.1013,4.49806213379,4.5206451416,4.49684143066,4.50988769531,0.0,0.0,0.0
0.0595,-0.1013,-0.112925289917,-0.1013,-0.1013,-0.1013,-0.1013,4.48379516602,4.50805664062,4.48211669922,4.49722290039,0.0,0.0,0.0
0.06,-0.1013,-0.114117382813,-0.1013,-0.1013,-0.1013,-0.1013,4.46937561035,4.49447631836,4.46899414062,4.48257446289,0.0,0.0,0.0
0.0605,-0.1013,-0.115071057129,-0.1013,-0.1013,-0.1013,-0.1013,4.45739746094,4.4800567627,4.45640563965,4.46929931641,0.0,0.0,0.0
0.061,-0.1013,-0.123177288818,-0.1013,-0.1013,-0.1013,-0.1013,4.44366455078,4.46746826172,4.44183349609,4.45671081543,0.0,0.0,0.0
0.0615,-0.1013,-0.109825848389,-0.1013,-0.1013,-0.1013,-0.1013,4.42932128906,4.45465087891,4.4303894043,4.44541931152,0.0,0.0,0.0
0.062,-0.1013,-0.117216824341,-0.1013,-0.1013,-0.1013,-0.1013,4.46014404297,4.48944091797,4.47341918945,4.49424743652,0.0,0.0,0.0
0.0625,-0.1013,-0.113402127075,-0.1013,-0.1013,-0.1013,-0.1013,4.59579467773,4.63012695312,4.61334228516,4.63745117188,0.0,0.0,0.0
0.063,-0.1013,-0.11483263855,-0.1013,-0.1013,-0.1013,-0.1013,4.66110229492,4.68765258789,4.66217041016,4.67834472656,0.0,0.0,0.0
0.0635,-0.1013,-0.113878964233,-0.1013,-0.1013,-0.1013,-0.1013,4.64904785156,4.67239379883,4.64752197266,4.66041564941,0.0,0.0,0.0
0.064,-0.1013,-0.108872174072,-0.1013,-0.1013,-0.1013,-0.1013,4.63256835938,4.65644836426,4.6305847168,4.64553833008,0.0,0.0,0.0
0.0645,-0.1013,-0.114355801392,-0.1013,-0.1013,-0.1013,-0.1013,4.61585998535,4.64202880859,4.61524963379,4.63012695312,0.0,0.0,0.0
0.065,-0.1013,-0.110064266968,-0.1013,-0.1013,-0.1013,-0.1013,4.6019744873,4.62585449219,4.60144042969,4.61410522461,0.0,0.0,0.0
0.0655,-0.1013,-0.115547894287,-0.1013,-0.1013,-0.1013,-0.1013,4.58801269531,4.61135864258,4.58625793457,4.60083007812,0.0,0.0,0.0
0.066,-0.1013,-0.112925289917,-0.1013,-0.1013,-0.1013,-0.1013,4.57206726074,4.5979309082,4.57107543945,4.58625793457,0.0,0.0,0.0
0.0665,-0.1013,-0.113402127075,-0.1013,-0.1013,-0.1013,-0.1013,4.55825805664,4.58267211914,4.55833435059,4.5711517334,0.0,0.0,0.0
0.067,-0.1013,-0.115309475708,-0.1013,-0.1013,-0.1013,-0.1013,4.54528808594,4.5686340332,4.54406738281,4.55757141113,0.0,0.0,0.0
0.0675,-0.1013,-0.117693661499,-0.1013,-0.1013,-0.1013,-0.1013,4.53018188477,4.55581665039,4.52926635742,4.54414367676,0.0,0.0,0.0
0.068,-0.1013,-0.10934901123,-0.1013,-0.1013,-0.1013,-0.1013,4.51652526855,4.54132080078,4.5166015625,4.52949523926,0.0,0.0,0.0
0.0685,-0.1013,-0.121031521606,-0.1013,-0.1013,-0.1013,-0.1013,4.50401306152,4.52674865723,4.50286865234,4.5157623291,0.0,0.0,0.0
0.069,-0.1013,-0.118408917236,-0.1013,-0.1013,-0.1013,-0.1013,4.48921203613,4.51416015625,4.48799133301,4.50325012207,0.0,0.0,0.0
0.0695,-0.1013,-0.112448452759,-0.1013,-0.1013,-0.1013,-0.1013,4.47525024414,4.50042724609,4.47486877441,4.48852539062,0.0,0.0,0.0
0.07,-0.1013,-0.11221003418,-0.1013,-0.1013,-0.1013,-0.1013,4.46334838867,4.48554992676,4.46235656738,4.4750213623,0.0,0.0,0.0
0.0705,-0.1013,-0.115547894287,-0.1013,-0.1013,-0.1013,-0.1013,4.44938659668,4.47303771973,4.44770812988,4.46266174316,0.0,0.0,0.0
0.071,-0.1013,-0.115547894287,-0.1013,-0.1013,-0.1013,-0.1013,4.43473815918,4.45976257324,4.43466186523,4.44847106934,0.0,0.0,0.0
0.0715,-0.1013,-0.113402127075,-0.1013,-0.1013,-0.1013,-0.1013,4.43435668945,4.45854187012,4.43748474121,4.45365905762,0.0,0.0,0.0
0.072,-0.1013,-0.114594219971,-0.1013,-0.1013,-0.1013,-0.1013,4.53079223633,4.56504821777,4.54948425293,4.57496643066,0.0,0.0,0.0
0.0725,-0.1013,-0.109825848389,-0.1013,-0.1013,-0.1013,-0.1013,4.65644836426,4.68696594238,4.66346740723,4.68040466309,0.0,0.0,0.0
0.073,-0.1013,-0.114355801392,-0.1013,-0.1013,-0.1013,-0.1013,4.6558380127,4.67926025391,4.65469360352,4.66835021973,0.0,0.0,0.0
0.0735,-0.1013,-0.116501568604,-0.1013,-0.1013,-0.1013,-0.1013,4.63958740234,4.66346740723,4.63768005371,4.65286254883,0.0,0.0,0.0
0.074,-0.1013,-0.112686871338,-0.1013,-0.1013,-0.1013,-0.1013,4.62272644043,4.64881896973,4.62211608887,4.63691711426,0.0,0.0,0.0
0.0745,-0.1013,-0.115786312866,-0.1013,-0.1013,-0.1013,-0.1013,4.60861206055,4.63272094727,4.60823059082,4.62097167969,0.0,0.0,0.0
0.075,-0.1013,-0.105295895386,-0.1013,-0.1013,-0.1013,-0.1013,4.59442138672,4.61791992188,4.59281921387,4.60746765137,0.0,0.0,0.0
0.0755,-0.1013,-0.12270045166,-0.1013,-0.1013,-0.1013,-0.1013,4.5783996582,4.60456848145,4.5777130127,4.59251403809,0.0,0.0,0.0
0.076,-0.1013,-0.115071057129,-0.1013,-0.1013,-0.1013,-0.1013,4.56451416016,4.58908081055,4.56489562988,4.5777130127,0.0,0.0,0.0
0.0765,-0.1013,-0.115547894287,-0.1013,-0.1013,-0.1013,-0.1013,4.5516204834,4.57489013672,4.55024719238,4.56390380859,0.0,0.0,0.0
0.077,-0.1013,-0.114355801392,-0.1013,-0.1013,-0.1013,-0.1013,4.53628540039,4.56192016602,4.53567504883,4.55024719238,0.0,0.0,0.0
0.0775,-0.1013,-0.116263150024,-0.1013,-0.1013,-0.1013,-0.1013,4.52285766602,4.54742431641,4.52262878418,4.53552246094,0.0,0.0,0.0
0.078,-0.1013,-0.118408917236,-0.1013,-0.1013,-0.1013,-0.1013,4.51042175293,4.53277587891,4.50889587402,4.52186584473,0.0,0.0,0.0
0.0785,-0.1013,-0.116501568604,-0.1013,-0.1013,-0.1013,-0.1013,4.49523925781,4.52041625977,4.49417114258,4.5092010498,0.0,0.0,0.0
0.079,-0.1013,-0.111971615601,-0.1013,-0.1013,-0.1013,-0.1013,4.48143005371,4.50645446777,4.48089599609,4.49447631836,0.0,0.0,0.0
0.0795,-0.1013,-0.10934901123,-0.1013,-0.1013,-0.1013,-0.1013,4.46960449219,4.49195861816,4.46815490723,4.48120117188,0.0,0.0,0.0
0.08,-0.1013,-0.110779522705,-0.1013,-0.1013,-0.1013,-0.1013,4.45533752441,4.47914123535,4.45381164551,4.46876525879,0.0,0.0,0.0
0.0805,-0.1013,-0.114355801392,-0.1013,-0.1013,-0.1013,-0.1013,4.44091796875,4.46586608887,4.44076538086,4.45442199707,0.0,0.0,0.0
0.081,-0.1013,-0.121746777344,-0.1013,-0.1013,-0.1013,-0.1013,4.43031311035,4.45411682129,4.43222045898,4.44580078125,0.0,0.0,0.0
0.0815,-0.1013,-0.113163708496,-0.1013,-0.1013,-0.1013,-0.1013,4.47052001953,4.50180053711,4.48501586914,4.50866699219,0.0,0.0,0.0
0.082,-0.1013,-0.114117382813,-0.1013,-0.1013,-0.1013,-0.1013,4.60990905762,4.64546203613,4.62745666504,4.65019226074,0.0,0.0,0.0
0.0825,-0.1013,-0.118170498657,-0.1013,-0.1013,-0.1013,-0.1013,4.66255187988,4.68788146973,4.66453552246,4.67788696289,0.0,0.0,0.0
0.083,-0.1013,-0.121746777344,-0.1013,-0.1013,-0.1013,-0.1013,4.64706420898,4.67102050781,4.6452331543,4.66033935547,0.0,0.0,0.0
