startest,,诱饵,手动触发,,2015-06-10,--&--&--&--&--&--,--&--&--&--,-1.3,0.4,1.0,4.8,--&--,--
0,1,1,1,1,1,1,0,0,0,0,0,0,4
True,False,False,False,False,False,False,False,False,False,False,True,True,True
-0.569,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.6076965332,4.63310241699,4.60800170898,4.6208190918,0.0,0.0,0.0
-0.5685,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.5955657959,4.61875915527,4.59457397461,4.60746765137,0.0,0.0,0.0
-0.568,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.58221435547,4.60556030273,4.58068847656,4.59541320801,0.0,0.0,0.0
-0.5675,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.56802368164,4.59365844727,4.5671081543,4.58221435547,0.0,0.0,0.0
-0.567,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.55490112305,4.58053588867,4.55467224121,4.56893920898,0.0,0.0,0.0
-0.5665,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.54284667969,4.56680297852,4.54299926758,4.55574035645,0.0,0.0,0.0
-0.566,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.53125,4.55413818359,4.53018188477,4.54330444336,0.0,0.0,0.0
-0.5655,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.51812744141,4.54231262207,4.51698303223,4.53186035156,0.0,0.0,0.0
-0.565,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.50485229492,4.5304107666,4.5043182373,4.51889038086,0.0,0.0,0.0
-0.5645,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.49295043945,4.51759338379,4.49272155762,4.5059967041,0.0,0.0,0.0
-0.564,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.48188781738,4.50454711914,4.48081970215,4.4938659668,0.0,0.0,0.0
-0.5635,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.46960449219,4.49256896973,4.46846008301,4.48188781738,0.0,0.0,0.0
-0.563,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.4563293457,4.48135375977,4.45541381836,4.47036743164,0.0,0.0,0.0
-0.5625,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.44389343262,4.46891784668,4.44366455078,4.45770263672,0.0,0.0,0.0
-0.562,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.43542480469,4.46060180664,4.43855285645,4.4522857666,0.0,0.0,0.0
-0.5615,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.4856262207,4.51675415039,4.50042724609,4.52270507812,0.0,0.0,0.0
-0.561,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.61395263672,4.64691162109,4.62738037109,4.64904785156,0.0,0.0,0.0
-0.5605,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.64874267578,4.67582702637,4.64965820312,4.66369628906,0.0,0.0,0.0
-0.56,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.63325500488,4.65805053711,4.63348388672,4.64653015137,0.0,0.0,0.0
-0.5595,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.62013244629,4.6435546875,4.61891174316,4.63249206543,0.0,0.0,0.0
-0.559,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.6061706543,4.63005065918,4.60411071777,4.61944580078,0.0,0.0,0.0
-0.5585,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.59144592285,4.61738586426,4.59083557129,4.60571289062,0.0,0.0,0.0
-0.558,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.57847595215,4.60388183594,4.5783996582,4.59205627441,0.0,0.0,0.0
-0.5575,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.56672668457,4.58999633789,4.56581115723,4.57916259766,0.0,0.0,0.0
-0.557,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.55375671387,4.57763671875,4.55276489258,4.56695556641,0.0,0.0,0.0
-0.5565,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.54002380371,4.56573486328,4.53910827637,4.55459594727,0.0,0.0,0.0
-0.556,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.52728271484,4.55284118652,4.52728271484,4.54139709473,0.0,0.0,0.0
-0.5555,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.51538085938,4.53964233398,4.51568603516,4.52835083008,0.0,0.0,0.0
-0.555,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.5043182373,4.52713012695,4.50286865234,4.51629638672,0.0,0.0,0.0
-0.5545,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.49119567871,4.5149230957,4.48997497559,4.50485229492,0.0,0.0,0.0
-0.554,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.47830200195,4.50340270996,4.47731018066,4.49211120605,0.0,0.0,0.0
-0.5535,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.46624755859,4.49081420898,4.46601867676,4.47914123535,0.0,0.0,0.0
-0.553,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.45526123047,4.47776794434,4.45442199707,4.46708679199,0.0,0.0,0.0
-0.5525,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.44305419922,4.46594238281,4.44190979004,4.45556640625,0.0,0.0,0.0
-0.552,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.43725585938,4.46342468262,4.43923950195,4.4556427002,0.0,0.0,0.0
-0.5515,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.50714111328,4.54147338867,4.52514648438,4.54833984375,0.0,0.0,0.0
-0.551,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.63386535645,4.66346740723,4.64393615723,4.66125488281,0.0,0.0,0.0
-0.5505,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.64889526367,4.67132568359,4.64530944824,4.65919494629,0.0,0.0,0.0
-0.55,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.63165283203,4.65698242188,4.62989807129,4.64538574219,0.0,0.0,0.0
-0.5495,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.61654663086,4.64263916016,4.61624145508,4.63088989258,0.0,0.0,0.0
-0.549,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.60342407227,4.62821960449,4.60350036621,4.61647033691,0.0,0.0,0.0
-0.5485,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.59114074707,4.61433410645,4.58992004395,4.60334777832,0.0,0.0,0.0
-0.548,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.5775604248,4.60159301758,4.57626342773,4.59091186523,0.0,0.0,0.0
-0.5475,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.56352233887,4.58938598633,4.56283569336,4.57794189453,0.0,0.0,0.0
-0.547,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.55055236816,4.57626342773,4.55055236816,4.56474304199,0.0,0.0,0.0
-0.5465,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.53842163086,4.56283569336,4.53857421875,4.5516204834,0.0,0.0,0.0
-0.546,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.52713012695,4.54978942871,4.52606201172,4.53926086426,0.0,0.0,0.0
-0.5455,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.51416015625,4.53796386719,4.51278686523,4.52758789062,0.0,0.0,0.0
-0.545,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.50103759766,4.5263671875,4.50019836426,4.51499938965,0.0,0.0,0.0
-0.5445,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.48875427246,4.51370239258,4.48837280273,4.50202941895,0.0,0.0,0.0
-0.544,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.47769165039,4.50073242188,4.47685241699,4.4896697998,0.0,0.0,0.0
-0.5435,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.46556091309,4.48844909668,4.46441650391,4.47792053223,0.0,0.0,0.0
-0.543,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.45266723633,4.47723388672,4.45129394531,4.46632385254,0.0,0.0,0.0
-0.5425,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.43977355957,4.46510314941,4.43977355957,4.4539642334,0.0,0.0,0.0
-0.542,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.43878173828,4.46441650391,4.44282531738,4.45808410645,0.0,0.0,0.0
-0.5415,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.52796936035,4.56016540527,4.54513549805,4.56832885742,0.0,0.0,0.0
-0.541,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.64385986328,4.6728515625,4.64981079102,4.66766357422,0.0,0.0,0.0
-0.5405,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.64378356934,4.6696472168,4.64309692383,4.65835571289,0.0,0.0,0.0
-0.54,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.6297454834,4.65469360352,4.62944030762,4.64248657227,0.0,0.0,0.0
-0.5395,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.61654663086,4.63973999023,4.61555480957,4.62890625,0.0,0.0,0.0
-0.539,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.60258483887,4.62661743164,4.60113525391,4.61578369141,0.0,0.0,0.0
-0.5385,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.5881652832,4.61410522461,4.58740234375,4.60266113281,0.0,0.0,0.0
-0.538,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.57481384277,4.60075378418,4.57489013672,4.5890045166,0.0,0.0,0.0
-0.5375,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.56230163574,4.58702087402,4.56268310547,4.57565307617,0.0,0.0,0.0
-0.537,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.55085754395,4.57382202148,4.54963684082,4.5630645752,0.0,0.0,0.0
-0.5365,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.5378112793,4.56161499023,4.53620910645,4.55139160156,0.0,0.0,0.0
-0.536,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.52415466309,4.5499420166,4.52377319336,4.53834533691,0.0,0.0,0.0
-0.5355,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.51194763184,4.53712463379,4.51179504395,4.52537536621,0.0,0.0,0.0
-0.535,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.50080871582,4.5238494873,4.50019836426,4.51293945312,0.0,0.0,0.0
-0.5345,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.48860168457,4.51171875,4.48753356934,4.50073242188,0.0,0.0,0.0
-0.534,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.47540283203,4.50004577637,4.47418212891,4.48936462402,0.0,0.0,0.0
-0.5335,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.46258544922,4.48799133301,4.46235656738,4.4766998291,0.0,0.0,0.0
-0.533,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.45098876953,4.47525024414,4.45121765137,4.46395874023,0.0,0.0,0.0
-0.5325,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.44038391113,4.46258544922,4.4393157959,4.45220947266,0.0,0.0,0.0
-0.532,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.44137573242,4.46716308594,4.44641113281,4.46624755859,0.0,0.0,0.0
-0.5315,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.54200744629,4.57725524902,4.56039428711,4.58465576172,0.0,0.0,0.0
-0.531,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.64836120605,4.67643737793,4.65301513672,4.66705322266,0.0,0.0,0.0
-0.5305,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.64324951172,4.66674804688,4.64263916016,4.65637207031,0.0,0.0,0.0
-0.53,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.62860107422,4.6524810791,4.62699890137,4.64202880859,0.0,0.0,0.0
-0.5295,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.61326599121,4.63928222656,4.6125793457,4.62783813477,0.0,0.0,0.0
-0.529,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.59945678711,4.62532043457,4.59907531738,4.61372375488,0.0,0.0,0.0
-0.5285,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.58656311035,4.61128234863,4.58717346191,4.59983825684,0.0,0.0,0.0
-0.528,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.57496643066,4.59800720215,4.5735168457,4.58709716797,0.0,0.0,0.0
-0.5275,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.56146240234,4.5858001709,4.55986022949,4.57504272461,0.0,0.0,0.0
-0.527,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.54765319824,4.57359313965,4.54711914062,4.56192016602,0.0,0.0,0.0
-0.5265,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.53559875488,4.56024169922,4.5352935791,4.54856872559,0.0,0.0,0.0
-0.526,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.52423095703,4.54696655273,4.5231628418,4.53590393066,0.0,0.0,0.0
-0.5255,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.51171875,4.53468322754,4.51034545898,4.52415466309,0.0,0.0,0.0
-0.525,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.49844360352,4.52346801758,4.49722290039,4.51240539551,0.0,0.0,0.0
-0.5245,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.48516845703,4.5108795166,4.48524475098,4.49951171875,0.0,0.0,0.0
-0.524,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.47364807129,4.49806213379,4.47380065918,4.48684692383,0.0,0.0,0.0
-0.5235,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.46273803711,4.48539733887,4.46174621582,4.47479248047,0.0,0.0,0.0
-0.523,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.45022583008,4.47364807129,4.44892883301,4.46342468262,0.0,0.0,0.0
-0.5225,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.43725585938,4.46235656738,4.43656921387,4.45129394531,0.0,0.0,0.0
-0.522,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.44595336914,4.47563171387,4.45678710938,4.47631835938,0.0,0.0,0.0
-0.5215,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.56069946289,4.59335327148,4.57832336426,4.60075378418,0.0,0.0,0.0
-0.521,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.6516418457,4.67666625977,4.65118408203,4.66598510742,0.0,0.0,0.0
-0.5205,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.64004516602,4.6662902832,4.63928222656,4.65431213379,0.0,0.0,0.0
-0.52,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.62501525879,4.65087890625,4.62463378906,4.638671875,0.0,0.0,0.0
-0.5195,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.61196899414,4.63577270508,4.61166381836,4.62440490723,0.0,0.0,0.0
-0.519,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.59892272949,4.62219238281,4.59739685059,4.61135864258,0.0,0.0,0.0
-0.5185,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.58503723145,4.60975646973,4.58351135254,4.59892272949,0.0,0.0,0.0
-0.518,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.57122802734,4.59716796875,4.57069396973,4.58541870117,0.0,0.0,0.0
-0.5175,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.55879211426,4.58366394043,4.55871582031,4.57183837891,0.0,0.0,0.0
-0.517,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.54704284668,4.57008361816,4.54612731934,4.55917358398,0.0,0.0,0.0
-0.5165,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.53437805176,4.55780029297,4.53285217285,4.54742431641,0.0,0.0,0.0
-0.516,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.52049255371,4.54612731934,4.51988220215,4.53483581543,0.0,0.0,0.0
-0.5155,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.50805664062,4.53338623047,4.50805664062,4.52178955078,0.0,0.0,0.0
-0.515,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.49684143066,4.52018737793,4.49645996094,4.5092010498,0.0,0.0,0.0
-0.5145,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.4849395752,4.50782775879,4.48387145996,4.49729919434,0.0,0.0,0.0
-0.514,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.47204589844,4.49645996094,4.47082519531,4.48593139648,0.0,0.0,0.0
-0.5135,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.4588470459,4.48455810547,4.45892333984,4.47311401367,0.0,0.0,0.0
-0.513,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.4474029541,4.47174072266,4.44778442383,4.46044921875,0.0,0.0,0.0
-0.5125,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.4367980957,4.45922851562,4.43634033203,4.45037841797,0.0,0.0,0.0
-0.512,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.46022033691,4.49020385742,4.47158813477,4.49394226074,0.0,0.0,0.0
-0.5115,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.58213806152,4.61715698242,4.59930419922,4.62287902832,0.0,0.0,0.0
-0.511,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.64973449707,4.67468261719,4.65057373047,4.66499328613,0.0,0.0,0.0
-0.5105,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.63920593262,4.66232299805,4.63729858398,4.65118408203,0.0,0.0,0.0
-0.51,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.62379455566,4.64805603027,4.62196350098,4.63752746582,0.0,0.0,0.0
-0.5095,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.60884094238,4.63516235352,4.60815429688,4.6231842041,0.0,0.0,0.0
-0.509,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.59548950195,4.62097167969,4.59518432617,4.60929870605,0.0,0.0,0.0
-0.5085,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.58305358887,4.6070098877,4.58274841309,4.59564208984,0.0,0.0,0.0
-0.508,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.57084655762,4.5938873291,4.56954956055,4.5832824707,0.0,0.0,0.0
-0.5075,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.5573425293,4.5817565918,4.55581665039,4.57107543945,0.0,0.0,0.0
-0.507,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.54368591309,4.56939697266,4.54330444336,4.55787658691,0.0,0.0,0.0
-0.5065,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.53147888184,4.55619812012,4.53170776367,4.54460144043,0.0,0.0,0.0
-0.506,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.52011108398,4.54322814941,4.5191192627,4.53224182129,0.0,0.0,0.0
-0.5055,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.50736999512,4.53094482422,4.50637817383,4.52072143555,0.0,0.0,0.0
-0.505,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.49401855469,4.51950073242,4.49325561523,4.50836181641,0.0,0.0,0.0
-0.5045,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.48150634766,4.50668334961,4.4815826416,4.4953918457,0.0,0.0,0.0
-0.504,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.46998596191,4.49401855469,4.47006225586,4.48287963867,0.0,0.0,0.0
-0.5035,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.4588470459,4.48165893555,4.45770263672,4.47090148926,0.0,0.0,0.0
-0.503,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.44633483887,4.4701385498,4.44480895996,4.45976257324,0.0,0.0,0.0
-0.5025,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.43435668945,4.46098327637,4.43649291992,4.4522857666,0.0,0.0,0.0
-0.502,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.4734954834,4.50531005859,4.48852539062,4.50950622559,0.0,0.0,0.0
-0.5015,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.60327148438,4.63500976562,4.61807250977,4.63928222656,0.0,0.0,0.0
-0.501,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.64988708496,4.67674255371,4.65118408203,4.66735839844,0.0,0.0,0.0
-0.5005,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.63554382324,4.66163635254,4.63508605957,4.64988708496,0.0,0.0,0.0
-0.5,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.6216583252,4.64683532715,4.62135314941,4.63478088379,0.0,0.0,0.0
-0.4995,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.60891723633,4.6321105957,4.60800170898,4.62127685547,0.0,0.0,0.0
-0.499,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.59510803223,4.61929321289,4.59335327148,4.60876464844,0.0,0.0,0.0
-0.4985,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.58099365234,4.60693359375,4.58023071289,4.59518432617,0.0,0.0,0.0
-0.498,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.5679473877,4.59373474121,4.56771850586,4.58160400391,0.0,0.0,0.0
-0.4975,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.55604553223,4.57984924316,4.55574035645,4.5686340332,0.0,0.0,0.0
-0.497,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.54391479492,4.56703186035,4.54261779785,4.55596923828,0.0,0.0,0.0
-0.4965,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.53071594238,4.55528259277,4.52919006348,4.54444885254,0.0,0.0,0.0
-0.496,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.51713562012,4.54299926758,4.51721191406,4.53163146973,0.0,0.0,0.0
-0.4955,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.50531005859,4.52972412109,4.50576782227,4.51843261719,0.0,0.0,0.0
-0.495,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.49417114258,4.51713562012,4.49310302734,4.50630187988,0.0,0.0,0.0
-0.4945,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.4815826416,4.50492858887,4.48043823242,4.49462890625,0.0,0.0,0.0
-0.494,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.46868896484,4.49371337891,4.46746826172,4.48265075684,0.0,0.0,0.0
-0.4935,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.45617675781,4.48127746582,4.45610046387,4.46975708008,0.0,0.0,0.0
-0.493,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.44458007812,4.46830749512,4.44496154785,4.45724487305,0.0,0.0,0.0
-0.4925,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.43641662598,4.46014404297,4.43756103516,4.45236206055,0.0,0.0,0.0
-0.492,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.48364257812,4.51568603516,4.49836730957,4.52209472656,0.0,0.0,0.0
-0.4915,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.61227416992,4.64622497559,4.62692260742,4.64851379395,0.0,0.0,0.0
-0.491,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.6501159668,4.67636108398,4.65194702148,4.66438293457,0.0,0.0,0.0
-0.4905,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.63607788086,4.65927124023,4.63455200195,4.64828491211,0.0,0.0,0.0
-0.49,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.62097167969,4.64500427246,4.61921691895,4.6346282959,0.0,0.0,0.0
-0.4895,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.60632324219,4.63218688965,4.60540771484,4.62066650391,0.0,0.0,0.0
-0.489,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.59289550781,4.61837768555,4.59243774414,4.60632324219,0.0,0.0,0.0
-0.4885,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.58053588867,4.60456848145,4.58015441895,4.59312438965,0.0,0.0,0.0
-0.488,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.56817626953,4.59136962891,4.56672668457,4.58076477051,0.0,0.0,0.0
-0.4875,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.55474853516,4.57946777344,4.55322265625,4.5686340332,0.0,0.0,0.0
-0.487,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.54116821289,4.56687927246,4.541015625,4.55535888672,0.0,0.0,0.0
-0.4865,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.52896118164,4.55383300781,4.5288848877,4.54216003418,0.0,0.0,0.0
-0.486,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.51782226562,4.54055786133,4.51683044434,4.52964782715,0.0,0.0,0.0
-0.4855,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.50500488281,4.52850341797,4.50393676758,4.51820373535,0.0,0.0,0.0
-0.485,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.49180603027,4.51698303223,4.49089050293,4.50592041016,0.0,0.0,0.0
-0.4845,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.47898864746,4.50462341309,4.47906494141,4.49317932129,0.0,0.0,0.0
