startest,,诱饵,手动触发,,2015-06-10,--&--&--&--&--&--,--&--&--&--,-1.3,0.2,1.3,5.1,--&--,--
-1.235,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.53079223633,4.55390930176,4.53010559082,4.54292297363,0.0,0.0,0.0
-1.2345,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.51812744141,4.54154968262,4.51683044434,4.53102111816,0.0,0.0,0.0
-1.234,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.50477600098,4.53002929688,4.50401306152,4.51873779297,0.0,0.0,0.0
-1.2335,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.49234008789,4.51774597168,4.49203491211,4.5059967041,0.0,0.0,0.0
-1.233,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.48059082031,4.50454711914,4.48059082031,4.49348449707,0.0,0.0,0.0
-1.2325,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.46937561035,4.49211120605,4.46815490723,4.48135375977,0.0,0.0,0.0
-1.232,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.45655822754,4.48020935059,4.45518493652,4.47006225586,0.0,0.0,0.0
-1.2315,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.44358825684,4.46891784668,4.44320678711,4.45755004883,0.0,0.0,0.0
-1.231,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.43550109863,4.46128845215,4.43794250488,4.45259094238,0.0,0.0,0.0
-1.2305,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.48822021484,4.51889038086,4.50317382812,4.52560424805,0.0,0.0,0.0
-1.23,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.61647033691,4.64790344238,4.62898254395,4.65003967285,0.0,0.0,0.0
-1.2295,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.64866638184,4.67567443848,4.64836120605,4.66270446777,0.0,0.0,0.0
-1.229,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.63256835938,4.65827941895,4.63218688965,4.6459197998,0.0,0.0,0.0
-1.2285,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.61952209473,4.64294433594,4.61853027344,4.63157653809,0.0,0.0,0.0
-1.228,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.60586547852,4.62928771973,4.60433959961,4.61837768555,0.0,0.0,0.0
-1.2275,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.59144592285,4.6167755127,4.59037780762,4.6053314209,0.0,0.0,0.0
-1.227,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.5775604248,4.60350036621,4.57748413086,4.59197998047,0.0,0.0,0.0
-1.2265,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.56504821777,4.58999633789,4.56527709961,4.5783996582,0.0,0.0,0.0
-1.226,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.55345153809,4.57656860352,4.55261230469,4.56550598145,0.0,0.0,0.0
-1.2255,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.54086303711,4.56436157227,4.5393371582,4.55368041992,0.0,0.0,0.0
-1.225,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.52713012695,4.55268859863,4.5263671875,4.54139709473,0.0,0.0,0.0
-1.2245,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.5140838623,4.53979492188,4.51400756836,4.52827453613,0.0,0.0,0.0
-1.224,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.50241088867,4.52667236328,4.50271606445,4.51538085938,0.0,0.0,0.0
-1.2235,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.49157714844,4.51400756836,4.49020385742,4.50347900391,0.0,0.0,0.0
-1.223,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.47875976562,4.50225830078,4.47708129883,4.49203491211,0.0,0.0,0.0
-1.2225,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.4654083252,4.49066162109,4.4645690918,4.47944641113,0.0,0.0,0.0
-1.222,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.45350646973,4.47830200195,4.45358276367,4.46655273438,0.0,0.0,0.0
-1.2215,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.44267272949,4.4652557373,4.44175720215,4.45449829102,0.0,0.0,0.0
-1.221,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.43824768066,4.46273803711,4.44007873535,4.45533752441,0.0,0.0,0.0
-1.2205,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.51065063477,4.54513549805,4.5280456543,4.55230712891,0.0,0.0,0.0
-1.22,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.63348388672,4.66461181641,4.64309692383,4.66125488281,0.0,0.0,0.0
-1.2195,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.64683532715,4.66934204102,4.6443939209,4.65698242188,0.0,0.0,0.0
-1.219,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.63081359863,4.65461730957,4.62928771973,4.64332580566,0.0,0.0,0.0
-1.2185,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.61532592773,4.64111328125,4.61456298828,4.62951660156,0.0,0.0,0.0
-1.218,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.60105895996,4.6272277832,4.60113525391,4.61578369141,0.0,0.0,0.0
-1.2175,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.58831787109,4.61311340332,4.58847045898,4.60151672363,0.0,0.0,0.0
-1.217,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.57664489746,4.59968566895,4.57542419434,4.58885192871,0.0,0.0,0.0
-1.2165,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.56314086914,4.58709716797,4.56161499023,4.57672119141,0.0,0.0,0.0
-1.216,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.54917907715,4.5751953125,4.54872131348,4.56359863281,0.0,0.0,0.0
-1.2155,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.53674316406,4.56207275391,4.53643798828,4.55017089844,0.0,0.0,0.0
-1.215,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.52537536621,4.54887390137,4.5246887207,4.53765869141,0.0,0.0,0.0
-1.2145,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.51316833496,4.53620910645,4.51217651367,4.52545166016,0.0,0.0,0.0
-1.214,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.50042724609,4.52415466309,4.49882507324,4.51400756836,0.0,0.0,0.0
-1.2135,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.48692321777,4.51263427734,4.48654174805,4.50119018555,0.0,0.0,0.0
-1.213,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.4751739502,4.49989318848,4.47494506836,4.48829650879,0.0,0.0,0.0
-1.2125,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.46434020996,4.48692321777,4.46342468262,4.47601318359,0.0,0.0,0.0
-1.212,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.4522857666,4.47509765625,4.45091247559,4.46434020996,0.0,0.0,0.0
-1.2115,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.43946838379,4.46357727051,4.4384765625,4.45274353027,0.0,0.0,0.0
-1.211,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.43992614746,4.46807861328,4.44671630859,4.46563720703,0.0,0.0,0.0
-1.2105,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.5426940918,4.57580566406,4.56085205078,4.58312988281,0.0,0.0,0.0
-1.21,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.64874267578,4.6753692627,4.6516418457,4.66705322266,0.0,0.0,0.0
-1.2095,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.6410369873,4.66735839844,4.64057922363,4.65599060059,0.0,0.0,0.0
-1.209,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.62631225586,4.65232849121,4.62600708008,4.64057922363,0.0,0.0,0.0
-1.2085,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.61280822754,4.63752746582,4.61280822754,4.62600708008,0.0,0.0,0.0
-1.208,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.60037231445,4.62356567383,4.59930419922,4.61273193359,0.0,0.0,0.0
-1.2075,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.5866394043,4.61051940918,4.58488464355,4.59999084473,0.0,0.0,0.0
-1.207,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.5726776123,4.59854125977,4.57176208496,4.58679199219,0.0,0.0,0.0
-1.2065,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.5597076416,4.58511352539,4.55932617188,4.57328796387,0.0,0.0,0.0
-1.206,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.54803466797,4.57160949707,4.54742431641,4.56069946289,0.0,0.0,0.0
-1.2055,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.53567504883,4.5588684082,4.53453063965,4.54788208008,0.0,0.0,0.0
-1.205,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.52270507812,4.54689025879,4.52125549316,4.53628540039,0.0,0.0,0.0
-1.2045,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.50927734375,4.53498840332,4.50889587402,4.52346801758,0.0,0.0,0.0
-1.204,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.49752807617,4.52201843262,4.49775695801,4.51026916504,0.0,0.0,0.0
-1.2035,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.48623657227,4.50904846191,4.48532104492,4.49829101562,0.0,0.0,0.0
-1.203,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.47364807129,4.4970703125,4.47235107422,4.48707580566,0.0,0.0,0.0
-1.2025,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.4603729248,4.48577880859,4.45983886719,4.47471618652,0.0,0.0,0.0
-1.202,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.44839477539,4.47341918945,4.44808959961,4.46166992188,0.0,0.0,0.0
-1.2015,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.4367980957,4.4603729248,4.43717956543,4.44976806641,0.0,0.0,0.0
-1.201,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.45129394531,4.4799041748,4.4620513916,4.48196411133,0.0,0.0,0.0
-1.2005,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.56748962402,4.60227966309,4.58480834961,4.60906982422,0.0,0.0,0.0
-1.2,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.64996337891,4.67643737793,4.64996337891,4.66445922852,0.0,0.0,0.0
-1.1995,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.63966369629,4.66407775879,4.63928222656,4.65209960938,0.0,0.0,0.0
-1.199,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.62562561035,4.64874267578,4.62394714355,4.63775634766,0.0,0.0,0.0
-1.1985,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.61090087891,4.63600158691,4.609375,4.6248626709,0.0,0.0,0.0
-1.198,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.5964050293,4.62265014648,4.59609985352,4.61074829102,0.0,0.0,0.0
-1.1975,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.58358764648,4.6085357666,4.58396911621,4.5970916748,0.0,0.0,0.0
-1.197,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.5719909668,4.59503173828,4.57061767578,4.58427429199,0.0,0.0,0.0
-1.1965,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.55871582031,4.58229064941,4.55711364746,4.57183837891,0.0,0.0,0.0
-1.196,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.54490661621,4.57054138184,4.54391479492,4.55909729004,0.0,0.0,0.0
-1.1955,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.5320892334,4.55764770508,4.53186035156,4.54566955566,0.0,0.0,0.0
-1.195,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.52087402344,4.54406738281,4.52049255371,4.53315734863,0.0,0.0,0.0
-1.1945,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.50866699219,4.53193664551,4.50744628906,4.52102661133,0.0,0.0,0.0
-1.194,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.49562072754,4.52072143555,4.49440002441,4.5093536377,0.0,0.0,0.0
-1.1935,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.48257446289,4.50798034668,4.482421875,4.49653625488,0.0,0.0,0.0
-1.193,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.4709777832,4.49516296387,4.4709777832,4.48379516602,0.0,0.0,0.0
-1.1925,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.45983886719,4.482421875,4.4588470459,4.47189331055,0.0,0.0,0.0
-1.192,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.4474029541,4.47067260742,4.44595336914,4.46067810059,0.0,0.0,0.0
-1.1915,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.4344329834,4.45999145508,4.43511962891,4.45098876953,0.0,0.0,0.0
-1.191,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.46327209473,4.4945526123,4.47708129883,4.49729919434,0.0,0.0,0.0
-1.1905,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.58923339844,4.62127685547,4.60517883301,4.62699890137,0.0,0.0,0.0
-1.19,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.64973449707,4.6745300293,4.64988708496,4.66651916504,0.0,0.0,0.0
-1.1895,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.6369934082,4.66300964355,4.63577270508,4.65087890625,0.0,0.0,0.0
-1.189,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.62249755859,4.64797973633,4.62211608887,4.63592529297,0.0,0.0,0.0
-1.1885,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.60975646973,4.63317871094,4.60906982422,4.62203979492,0.0,0.0,0.0
-1.188,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.5964050293,4.62005615234,4.5947265625,4.60906982422,0.0,0.0,0.0
-1.1875,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.58213806152,4.60762023926,4.58106994629,4.59625244141,0.0,0.0,0.0
-1.187,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.56832885742,4.59434509277,4.56832885742,4.58274841309,0.0,0.0,0.0
-1.1865,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.55596923828,4.58076477051,4.5565032959,4.56924438477,0.0,0.0,0.0
-1.186,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.54490661621,4.5677947998,4.54360961914,4.55680847168,0.0,0.0,0.0
-1.1855,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.53163146973,4.55528259277,4.52995300293,4.54513549805,0.0,0.0,0.0
-1.185,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.51820373535,4.54399108887,4.51751708984,4.53254699707,0.0,0.0,0.0
-1.1845,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.50576782227,4.53094482422,4.50538635254,4.51934814453,0.0,0.0,0.0
-1.184,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.49424743652,4.51797485352,4.49401855469,4.5068359375,0.0,0.0,0.0
-1.1835,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.48280334473,4.50531005859,4.4815826416,4.4945526123,0.0,0.0,0.0
-1.183,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.47021484375,4.4938659668,4.46846008301,4.48356628418,0.0,0.0,0.0
-1.1825,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.45671081543,4.48219299316,4.45640563965,4.4709777832,0.0,0.0,0.0
-1.182,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.44511413574,4.46968078613,4.44496154785,4.45823669434,0.0,0.0,0.0
-1.1815,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.4361114502,4.45976257324,4.43786621094,4.45182800293,0.0,0.0,0.0
-1.181,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.47776794434,4.50904846191,4.49165344238,4.51484680176,0.0,0.0,0.0
-1.1805,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.6053314209,4.63935852051,4.61990356445,4.6418762207,0.0,0.0,0.0
-1.18,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.64828491211,4.67475891113,4.65065002441,4.66400146484,0.0,0.0,0.0
-1.1795,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.63500976562,4.65835571289,4.6337890625,4.64698791504,0.0,0.0,0.0
-1.179,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.62020874023,4.64416503906,4.61860656738,4.63348388672,0.0,0.0,0.0
-1.1785,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.60525512695,4.63111877441,4.60441589355,4.61982727051,0.0,0.0,0.0
-1.178,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.59167480469,4.61769104004,4.59144592285,4.60578918457,0.0,0.0,0.0
-1.1775,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.5792388916,4.60380554199,4.57931518555,4.59213256836,0.0,0.0,0.0
-1.177,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.56726074219,4.59030151367,4.56604003906,4.57962036133,0.0,0.0,0.0
-1.1765,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.55390930176,4.57817077637,4.55238342285,4.56741333008,0.0,0.0,0.0
-1.176,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.54025268555,4.56604003906,4.53979492188,4.55436706543,0.0,0.0,0.0
-1.1755,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.52796936035,4.55268859863,4.52850341797,4.541015625,0.0,0.0,0.0
-1.175,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.51690673828,4.53964233398,4.51560974121,4.52880859375,0.0,0.0,0.0
-1.1745,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.50416564941,4.52789306641,4.50263977051,4.51728820801,0.0,0.0,0.0
-1.174,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.49073791504,4.51622009277,4.48989868164,4.50492858887,0.0,0.0,0.0
-1.1735,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.47830200195,4.5036315918,4.4783782959,4.49188232422,0.0,0.0,0.0
-1.173,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.46723937988,4.49043273926,4.4669342041,4.47944641113,0.0,0.0,0.0
-1.1725,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.45571899414,4.47845458984,4.45434570312,4.46762084961,0.0,0.0,0.0
-1.172,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.44313049316,4.46678161621,4.44160461426,4.45640563965,0.0,0.0,0.0
-1.1715,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.43641662598,4.46327209473,4.43908691406,4.45487976074,0.0,0.0,0.0
-1.171,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.50355529785,4.53704833984,4.52209472656,4.54399108887,0.0,0.0,0.0
-1.1705,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.63104248047,4.6605682373,4.64088439941,4.65942382812,0.0,0.0,0.0
-1.17,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.64820861816,4.6720123291,4.64447021484,4.65942382812,0.0,0.0,0.0
-1.1695,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.63066101074,4.65667724609,4.63012695312,4.64462280273,0.0,0.0,0.0
