startest,,诱饵,手动触发,,2015-06-10,--&--&--&--&--&--,--&--&--&--,0.0,0.0,3.3,0.0,--&--,--
-3.277,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.56382751465,4.58915710449,4.56352233887,4.57702636719,0.0,0.0,0.0
-3.2765,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.55207824707,4.57542419434,4.55139160156,4.56436157227,0.0,0.0,0.0
-3.276,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.53956604004,4.56283569336,4.53842163086,4.55192565918,0.0,0.0,0.0
-3.2755,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.52651977539,4.55093383789,4.52514648438,4.5401763916,0.0,0.0,0.0
-3.275,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.51316833496,4.53887939453,4.51263427734,4.5272064209,0.0,0.0,0.0
-3.2745,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.50103759766,4.52598571777,4.50080871582,4.51438903809,0.0,0.0,0.0
-3.274,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.4898223877,4.51286315918,4.48905944824,4.50187683105,0.0,0.0,0.0
-3.2735,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.47784423828,4.50057983398,4.47662353516,4.49005126953,0.0,0.0,0.0
-3.273,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.46495056152,4.48959350586,4.46388244629,4.47868347168,0.0,0.0,0.0
-3.2725,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.45205688477,4.47738647461,4.45175170898,4.4660949707,0.0,0.0,0.0
-3.272,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.44061279297,4.46472167969,4.44030761719,4.45350646973,0.0,0.0,0.0
-3.2715,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.43992614746,4.46395874023,4.44259643555,4.45816040039,0.0,0.0,0.0
-3.271,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.5263671875,4.55924987793,4.54322814941,4.56756591797,0.0,0.0,0.0
-3.2705,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.64065551758,4.67102050781,4.64729309082,4.66529846191,0.0,0.0,0.0
-3.27,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.64202880859,4.66743469238,4.6411895752,4.65560913086,0.0,0.0,0.0
-3.2695,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.62860107422,4.65232849121,4.62783813477,4.64057922363,0.0,0.0,0.0
-3.269,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.61463928223,4.63813781738,4.61334228516,4.62692260742,0.0,0.0,0.0
-3.2685,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.60037231445,4.62524414062,4.5987701416,4.61418151855,0.0,0.0,0.0
-3.268,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.58602905273,4.61219787598,4.5858001709,4.60052490234,0.0,0.0,0.0
-3.2675,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.5735168457,4.5987701416,4.57328796387,4.58671569824,0.0,0.0,0.0
-3.267,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.56184387207,4.58503723145,4.56069946289,4.57389831543,0.0,0.0,0.0
-3.2665,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.54902648926,4.57237243652,4.5475769043,4.56199645996,0.0,0.0,0.0
-3.266,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.53544616699,4.56085205078,4.53422546387,4.54948425293,0.0,0.0,0.0
-3.2655,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.52209472656,4.54788208008,4.52209472656,4.53643798828,0.0,0.0,0.0
-3.265,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.51042175293,4.53498840332,4.51057434082,4.52362060547,0.0,0.0,0.0
-3.2645,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.49920654297,4.52201843262,4.49829101562,4.51110839844,0.0,0.0,0.0
-3.264,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.48669433594,4.50988769531,4.48524475098,4.49989318848,0.0,0.0,0.0
-3.2635,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.47341918945,4.49859619141,4.47250366211,4.48760986328,0.0,0.0,0.0
-3.263,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.46067810059,4.48623657227,4.46090698242,4.47494506836,0.0,0.0,0.0
-3.2625,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.4490814209,4.47341918945,4.44969177246,4.46212768555,0.0,0.0,0.0
-3.262,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.43824768066,4.46083068848,4.43733215332,4.45053100586,0.0,0.0,0.0
-3.2615,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.44778442383,4.47662353516,4.45739746094,4.47875976562,0.0,0.0,0.0
-3.261,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.56100463867,4.5964050293,4.57916259766,4.60296630859,0.0,0.0,0.0
-3.2605,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.65042114258,4.67636108398,4.65133666992,4.66430664062,0.0,0.0,0.0
-3.26,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.64080810547,4.66430664062,4.6395111084,4.65278625488,0.0,0.0,0.0
-3.2595,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.62547302246,4.64958190918,4.62371826172,4.63905334473,0.0,0.0,0.0
-3.259,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.61059570312,4.63645935059,4.60975646973,4.62501525879,0.0,0.0,0.0
-3.2585,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.59686279297,4.62280273438,4.59648132324,4.61090087891,0.0,0.0,0.0
-3.258,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.58396911621,4.60868835449,4.58419799805,4.5970916748,0.0,0.0,0.0
-3.2575,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.57206726074,4.59518432617,4.57099914551,4.58450317383,0.0,0.0,0.0
-3.257,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.5588684082,4.58267211914,4.55749511719,4.57229614258,0.0,0.0,0.0
-3.2565,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.54513549805,4.57084655762,4.54460144043,4.55940246582,0.0,0.0,0.0
-3.256,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.53247070312,4.55810546875,4.53224182129,4.54627990723,0.0,0.0,0.0
-3.2555,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.52041625977,4.54460144043,4.52072143555,4.53315734863,0.0,0.0,0.0
-3.255,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.5093536377,4.53193664551,4.50805664062,4.52117919922,0.0,0.0,0.0
-3.2545,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.49630737305,4.52003479004,4.49493408203,4.50973510742,0.0,0.0,0.0
-3.254,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.48295593262,4.5085144043,4.48257446289,4.49714660645,0.0,0.0,0.0
-3.2535,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.4709777832,4.49592590332,4.47044372559,4.48417663574,0.0,0.0,0.0
-3.253,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.45938110352,4.48280334473,4.45945739746,4.47196960449,0.0,0.0,0.0
-3.2525,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.44831848145,4.47074890137,4.44694519043,4.46014404297,0.0,0.0,0.0
-3.252,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.43572998047,4.45960998535,4.43519592285,4.4514465332,0.0,0.0,0.0
-3.2515,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.46166992188,4.4938659668,4.47509765625,4.49668884277,0.0,0.0,0.0
-3.251,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.58679199219,4.62028503418,4.60426330566,4.62554931641,0.0,0.0,0.0
-3.2505,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.65057373047,4.67422485352,4.65034484863,4.6656036377,0.0,0.0,0.0
-3.25,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.63829040527,4.66262817383,4.6361541748,4.65126037598,0.0,0.0,0.0
-3.2495,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.62249755859,4.64866638184,4.6216583252,4.63645935059,0.0,0.0,0.0
-3.249,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.60891723633,4.63401794434,4.6085357666,4.62196350098,0.0,0.0,0.0
-3.2485,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.59655761719,4.61982727051,4.5955657959,4.60861206055,0.0,0.0,0.0
-3.248,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.58343505859,4.60693359375,4.58198547363,4.59587097168,0.0,0.0,0.0
-3.2475,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.56970214844,4.59434509277,4.56848144531,4.58343505859,0.0,0.0,0.0
-3.247,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.55604553223,4.58198547363,4.55528259277,4.57023620605,0.0,0.0,0.0
-3.2465,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.5435333252,4.56871032715,4.5435333252,4.55696105957,0.0,0.0,0.0
-3.246,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.5320892334,4.55505371094,4.53132629395,4.54429626465,0.0,0.0,0.0
