startest,,诱饵,手动触发,,2015-06-10,--&--&--&--&--&--,--&--&--&--,0.3,0.4,1.0,5.4,--&--,--
0,1,1,1,1,1,1,0,0,0,0,0,0,4
True,False,False,False,False,False,False,False,False,False,False,True,True,True
-1.0495,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.50355529785,4.52667236328,4.50233459473,4.51583862305,0.0,0.0,0
-1.049,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.49035644531,4.51515197754,4.48921203613,4.50424194336,0.0,0.0,0.0
-1.0485,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.47731018066,4.50286865234,4.47738647461,4.49150085449,0.0,0.0,0.0
-1.048,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.46601867676,4.48989868164,4.46586608887,4.47875976562,0.0,0.0,0.0
-1.0475,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.45510864258,4.47738647461,4.45365905762,4.4669342041,0.0,0.0,0.0
-1.047,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.44236755371,4.46640014648,4.44068908691,4.4556427002,0.0,0.0,0.0
-1.0465,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.43695068359,4.46350097656,4.43977355957,4.45526123047,0.0,0.0,0.0
-1.046,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.50889587402,4.54193115234,4.52713012695,4.54971313477,0.0,0.0,0.0
-1.0455,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.63523864746,4.66445922852,4.64431762695,4.66262817383,0.0,0.0,0.0
-1.045,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.64805603027,4.67231750488,4.64485168457,4.6598815918,0.0,0.0,0.0
-1.0445,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.63088989258,4.65705871582,4.6305847168,4.64508056641,0.0,0.0,0.0
-1.044,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.61685180664,4.6418762207,4.61715698242,4.63005065918,0.0,0.0,0.0
-1.0435,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.60456848145,4.62776184082,4.60311889648,4.61685180664,0.0,0.0,0.0
-1.043,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.59030151367,4.61540222168,4.58908081055,4.60418701172,0.0,0.0,0.0
-1.0425,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.57649230957,4.6021270752,4.57626342773,4.59075927734,0.0,0.0,0.0
-1.042,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.56428527832,4.58854675293,4.56420898438,4.57725524902,0.0,0.0,0.0
-1.0415,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.5524597168,4.57534790039,4.55123901367,4.56474304199,0.0,0.0,0.0
-1.041,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.53887939453,4.56398010254,4.53765869141,4.55284118652,0.0,0.0,0.0
-1.0405,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.52560424805,4.55108642578,4.52560424805,4.53964233398,0.0,0.0,0.0
-1.04,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.51362609863,4.53788757324,4.51400756836,4.52659606934,0.0,0.0,0.0
-1.0395,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.50263977051,4.52537536621,4.5011138916,4.51469421387,0.0,0.0,0.0
-1.039,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.48913574219,4.51393127441,4.4881439209,4.50309753418,0.0,0.0,0.0
-1.0385,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.47616577148,4.50172424316,4.47608947754,4.4905090332,0.0,0.0,0.0
-1.038,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.46441650391,4.48852539062,4.46487426758,4.47738647461,0.0,0.0,0.0
-1.0375,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.45388793945,4.47608947754,4.45243835449,4.46563720703,0.0,0.0,0.0
-1.037,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.4409942627,4.46510314941,4.43946838379,4.45442199707,0.0,0.0,0.0
-1.0365,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.43794250488,4.46472167969,4.44122314453,4.45770263672,0.0,0.0,0.0
-1.036,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.52209472656,4.55528259277,4.54086303711,4.56329345703,0.0,0.0,0.0
-1.0355,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.64225769043,4.67056274414,4.64889526367,4.66598510742,0.0,0.0,0.0
-1.035,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.64492797852,4.66987609863,4.64286804199,4.65866088867,0.0,0.0,0.0
-1.0345,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.62913513184,4.65538024902,4.62875366211,4.64347839355,0.0,0.0,0.0
-1.034,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.61532592773,4.64004516602,4.61578369141,4.62852478027,0.0,0.0,0.0
-1.0335,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.60304260254,4.62661743164,4.60182189941,4.61524963379,0.0,0.0,0.0
-1.033,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.58869934082,4.61402893066,4.58778381348,4.60289001465,0.0,0.0,0.0
-1.0325,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.57481384277,4.60090637207,4.57511901855,4.58923339844,0.0,0.0,0.0
-1.032,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.56268310547,4.58724975586,4.56268310547,4.57557678223,0.0,0.0,0.0
-1.0315,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.55116271973,4.57389831543,4.54978942871,4.56314086914,0.0,0.0,0.0
