startest,,诱饵,手动触发,,2015-06-10,--&--&--&--&--&--,--&--&--&--,0.0,0.0,8.7,0.0,--&--,--
0,1,1,1,1,1,1,0,0,0,0,0,0,4
True,False,False,False,False,False,False,False,False,False,False,True,True,True
-8.7035,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.50958251953,4.53315734863,4.50805664062,4.52278137207,0.0,0.0,0
-8.703,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.49607849121,4.52163696289,4.49569702148,4.51026916504,0.0,0.0,0.0
-8.7025,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.4841003418,4.50836181641,4.48425292969,4.49722290039,0.0,0.0,0.0
-8.702,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.47303771973,4.49607849121,4.47204589844,4.48524475098,0.0,0.0,0.0
-8.7015,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.45999145508,4.48486328125,4.45892333984,4.47387695312,0.0,0.0,0.0
-8.701,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.44763183594,4.47235107422,4.44702148438,4.46075439453,0.0,0.0,0.0
-8.7005,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.43695068359,4.45945739746,4.43664550781,4.44999694824,0.0,0.0,0.0
-8.7,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.45381164551,4.48341369629,4.46495056152,4.48638916016,0.0,0.0,0.0
-8.6995,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.57107543945,4.60632324219,4.58915710449,4.61250305176,0.0,0.0,0.0
-8.699,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.64973449707,4.67437744141,4.64950561523,4.66316223145,0.0,0.0,0.0
-8.6985,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.63935852051,4.66316223145,4.63706970215,4.65187072754,0.0,0.0,0.0
-8.698,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.62287902832,4.64912414551,4.62226867676,4.63714599609,0.0,0.0,0.0
-8.6975,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.60929870605,4.63432312012,4.60945129395,4.62226867676,0.0,0.0,0.0
-8.697,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.59716796875,4.62020874023,4.59533691406,4.60899353027,0.0,0.0,0.0
-8.6965,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.58297729492,4.60823059082,4.58145141602,4.59678649902,0.0,0.0,0.0
-8.696,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.56909179688,4.59480285645,4.56878662109,4.58297729492,0.0,0.0,0.0
-8.6955,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.55780029297,4.58106994629,4.55696105957,4.56993103027,0.0,0.0,0.0
-8.695,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.54467773438,4.56840515137,4.54330444336,4.55810546875,0.0,0.0,0.0
-8.6945,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.53132629395,4.55680847168,4.53025817871,4.54513549805,0.0,0.0,0.0
-8.694,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.51889038086,4.5435333252,4.5191192627,4.53186035156,0.0,0.0,0.0
-8.6935,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.5076751709,4.53048706055,4.50645446777,4.51988220215,0.0,0.0,0.0
-8.693,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.49424743652,4.51950073242,4.49333190918,4.50813293457,0.0,0.0,0.0
-8.6925,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.48181152344,4.5068359375,4.48112487793,4.49508666992,0.0,0.0,0.0
-8.692,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.4709777832,4.49378967285,4.4701385498,4.48287963867,0.0,0.0,0.0
-8.6915,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.45816040039,4.48165893555,4.45693969727,4.47158813477,0.0,0.0,0.0
-8.691,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.44519042969,4.47052001953,4.44473266602,4.45922851562,0.0,0.0,0.0
-8.6905,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.43450927734,4.45953369141,4.43710327148,4.45083618164,0.0,0.0,0.0
-8.69,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.47044372559,4.5002746582,4.48318481445,4.50454711914,0.0,0.0,0.0
-8.6895,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.59503173828,4.62921142578,4.61044311523,4.6337890625,0.0,0.0,0.0
-8.689,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.64744567871,4.67430114746,4.64958190918,4.66491699219,0.0,0.0,0.0
-8.6885,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.63668823242,4.6598815918,4.63516235352,4.64866638184,0.0,0.0,0.0
-8.688,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.62173461914,4.6459197998,4.62013244629,4.63523864746,0.0,0.0,0.0
-8.6875,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.60670471191,4.63279724121,4.60624694824,4.62097167969,0.0,0.0,0.0
-8.687,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.59373474121,4.61853027344,4.5938873291,4.6068572998,0.0,0.0,0.0
-8.6865,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.5817565918,4.60525512695,4.58045959473,4.59411621094,0.0,0.0,0.0
-8.686,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.56748962402,4.5930480957,4.56634521484,4.58168029785,0.0,0.0,0.0
-8.6855,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.55421447754,4.57992553711,4.55406188965,4.5679473877,0.0,0.0,0.0
