startest,,诱饵,手动触发,,2015-06-10,--&--&--&--&--&--,--&--&--&--,0.0,0.0,3.3,0.0,--&--,--
0,1,1,1,1,1,1,0,0,0,0,0,0,4
True,False,False,False,False,False,False,False,False,False,False,True,True,True
-3.245,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.52125549316,4.54620361328,4.51995849609,4.53506469727,0.0,0.0,0.0
-3.2445,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.50820922852,4.53330993652,4.50805664062,4.52178955078,0.0,0.0,0.0
-3.244,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.49760437012,4.52018737793,4.4962310791,4.50958251953,0.0,0.0,0.0
-3.2435,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.48440551758,4.50912475586,4.48303222656,4.49821472168,0.0,0.0,0.0
-3.243,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.47151184082,4.49668884277,4.47120666504,4.48516845703,0.0,0.0,0.0
-3.2425,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.46075439453,4.48318481445,4.45999145508,4.47288513184,0.0,0.0,0.0
-3.242,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.44793701172,4.4718170166,4.44679260254,4.46159362793,0.0,0.0,0.0
-3.2415,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.43504333496,4.46022033691,4.43542480469,4.44984436035,0.0,0.0,0.0
-3.241,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.45541381836,4.48463439941,4.46723937988,4.48722839355,0.0,0.0,0.0
-3.2405,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.57511901855,4.60884094238,4.59129333496,4.61524963379,0.0,0.0,0.0
-3.24,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.6509552002,4.67658996582,4.65042114258,4.66529846191,0.0,0.0,0.0
-3.2395,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.64149475098,4.66461181641,4.63943481445,4.65301513672,0.0,0.0,0.0
-3.239,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.62532043457,4.65065002441,4.62371826172,4.63897705078,0.0,0.0,0.0
-3.2385,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.61074829102,4.63645935059,4.6102142334,4.62417602539,0.0,0.0,0.0
-3.238,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.59854125977,4.62181091309,4.59747314453,4.61090087891,0.0,0.0,0.0
-3.2375,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.58465576172,4.60960388184,4.5832824707,4.59854125977,0.0,0.0,0.0
-3.237,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.57084655762,4.5964050293,4.57046508789,4.58465576172,0.0,0.0,0.0
-3.2365,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.55932617188,4.5825958252,4.55848693848,4.57176208496,0.0,0.0,0.0
-3.236,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.54635620117,4.57015991211,4.54460144043,4.55978393555,0.0,0.0,0.0
-3.2355,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.53262329102,4.55833435059,4.53216552734,4.54681396484,0.0,0.0,0.0
-3.235,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.52140808105,4.54452514648,4.52072143555,4.53353881836,0.0,0.0,0.0
-3.2345,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.50874328613,4.53254699707,4.50729370117,4.52209472656,0.0,0.0,0.0
-3.234,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.49554443359,4.52072143555,4.49523925781,4.5093536377,0.0,0.0,0.0
-3.2335,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.48448181152,4.50759887695,4.48379516602,4.49668884277,0.0,0.0,0.0
-3.233,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.47204589844,4.49554443359,4.47059631348,4.48532104492,0.0,0.0,0.0
-3.2325,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.45892333984,4.4841003418,4.45846557617,4.47280883789,0.0,0.0,0.0
-3.232,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.44732666016,4.47090148926,4.4474029541,4.46006774902,0.0,0.0,0.0
-3.2315,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.4361114502,4.45930480957,4.43550109863,4.4507598877,0.0,0.0,0.0
-3.231,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.45610046387,4.48791503906,4.46868896484,4.48997497559,0.0,0.0,0.0
-3.2305,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.57870483398,4.61196899414,4.59655761719,4.61837768555,0.0,0.0,0.0
-3.23,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,-0.1013,4.65240478516,4.67636108398,4.65072631836,4.66697692871,0.0,0.0,0.0
